"Indikatorens navn";"Fylke nummer";"Kommune nummer";"Kommune navn";"Regnskapsår";"Årlig areal i dekar";"Kumulativ areal i dekar";"Usikkerhet for årlig areal";"Usikkerhet for kumulativ areal"
"ENCREC_001";"42";"4204";"Kristiansand";"2023";9.72;359.29;"Yellow";"Yellow"
"ENCREC_001";"42";"4204";"Kristiansand";"2024";8.72;368.01;"Orange";"Yellow"
"ENCREC_001";"42";"4204";"Kristiansand";"Endring 2018-2024";NA;366.6;"NA";"Yellow"
"ENCREC_001";"42";"4205";"Lindesnes";"2018";25.26;25.26;"Yellow";"Yellow"
"ENCREC_001";"42";"4205";"Lindesnes";"2019";46.33;71.59;"Yellow";"Yellow"
"ENCREC_001";"42";"4205";"Lindesnes";"2020";141.5;213.09;"Yellow";"Yellow"
"ENCREC_001";"42";"4205";"Lindesnes";"2021";47.77;260.86;"Yellow";"Yellow"
"ENCREC_001";"42";"4205";"Lindesnes";"2022";50.06;310.92;"Yellow";"Yellow"
"ENCREC_001";"42";"4205";"Lindesnes";"2023";50.39;361.31;"Yellow";"Yellow"
"ENCREC_001";"42";"4205";"Lindesnes";"2024";8.52;369.83;"Yellow";"Yellow"
"ENCREC_001";"42";"4205";"Lindesnes";"Endring 2018-2024";NA;344.57;"NA";"Yellow"
"ENCREC_001";"42";"4206";"Farsund";"2018";0;0;"Yellow";"Yellow"
"ENCREC_001";"42";"4206";"Farsund";"2019";0.46;0.46;"Yellow";"Yellow"
"ENCREC_001";"42";"4206";"Farsund";"2020";1.78;2.24;"Yellow";"Yellow"
"ENCREC_001";"42";"4206";"Farsund";"2021";11.91;14.15;"Yellow";"Yellow"
"ENCREC_001";"42";"4206";"Farsund";"2022";25.74;39.89;"Yellow";"Yellow"
"ENCREC_001";"42";"4206";"Farsund";"2023";9.07;48.96;"Yellow";"Yellow"
"ENCREC_001";"42";"4206";"Farsund";"2024";3.49;52.45;"Yellow";"Yellow"
"ENCREC_001";"42";"4206";"Farsund";"Endring 2018-2024";NA;52.45;"NA";"Yellow"
"ENCREC_001";"42";"4207";"Flekkefjord";"2018";2.21;2.21;"Yellow";"Yellow"
"ENCREC_001";"42";"4207";"Flekkefjord";"2019";0.26;2.47;"Yellow";"Yellow"
"ENCREC_001";"42";"4207";"Flekkefjord";"2020";1.81;4.28;"Yellow";"Yellow"
"ENCREC_001";"42";"4207";"Flekkefjord";"2021";2.02;6.3;"Yellow";"Yellow"
"ENCREC_001";"42";"4207";"Flekkefjord";"2022";1.78;8.08;"Yellow";"Yellow"
"ENCREC_001";"42";"4207";"Flekkefjord";"2023";4.18;12.26;"Yellow";"Yellow"
"ENCREC_001";"42";"4207";"Flekkefjord";"2024";0;12.26;"Yellow";"Yellow"
"ENCREC_001";"42";"4207";"Flekkefjord";"Endring 2018-2024";NA;10.05;"NA";"Yellow"
"ENCREC_001";"42";"4211";"Gjerstad";"2018";6.56;6.56;"Yellow";"Yellow"
"ENCREC_001";"42";"4211";"Gjerstad";"2019";0.14;6.7;"Yellow";"Yellow"
"ENCREC_001";"42";"4211";"Gjerstad";"2020";6.4;13.1;"Yellow";"Yellow"
"ENCREC_001";"42";"4211";"Gjerstad";"2021";2.29;15.39;"Yellow";"Yellow"
"ENCREC_001";"42";"4211";"Gjerstad";"2022";28.3;43.69;"Yellow";"Yellow"
"ENCREC_001";"42";"4211";"Gjerstad";"2023";4.19;47.88;"Yellow";"Yellow"
"ENCREC_001";"42";"4211";"Gjerstad";"2024";16.46;64.34;"Yellow";"Yellow"
"ENCREC_001";"42";"4211";"Gjerstad";"Endring 2018-2024";NA;57.78;"NA";"Yellow"
"ENCREC_001";"42";"4212";"Vegårshei";"2018";13.07;13.07;"Yellow";"Yellow"
"ENCREC_001";"42";"4212";"Vegårshei";"2019";3.47;16.54;"Yellow";"Yellow"
"ENCREC_001";"42";"4212";"Vegårshei";"2020";14.33;30.87;"Yellow";"Yellow"
"ENCREC_001";"42";"4212";"Vegårshei";"2021";27.26;58.13;"Yellow";"Yellow"
"ENCREC_001";"42";"4212";"Vegårshei";"2022";23.01;81.14;"Yellow";"Yellow"
"ENCREC_001";"42";"4212";"Vegårshei";"2023";19.74;100.88;"Yellow";"Yellow"
"ENCREC_001";"42";"4212";"Vegårshei";"2024";0.02;100.9;"Yellow";"Yellow"
"ENCREC_001";"42";"4212";"Vegårshei";"Endring 2018-2024";NA;87.83;"NA";"Yellow"
"ENCREC_001";"42";"4213";"Tvedestrand";"2018";73.71;73.71;"Yellow";"Yellow"
"ENCREC_001";"42";"4213";"Tvedestrand";"2019";42.01;115.72;"Yellow";"Yellow"
"ENCREC_001";"42";"4213";"Tvedestrand";"2020";19.96;135.68;"Yellow";"Yellow"
"ENCREC_001";"42";"4213";"Tvedestrand";"2021";6.31;141.99;"Yellow";"Yellow"
"ENCREC_001";"42";"4213";"Tvedestrand";"2022";12.04;154.03;"Orange";"Yellow"
"ENCREC_001";"42";"4213";"Tvedestrand";"2023";17.82;171.85;"Yellow";"Yellow"
"ENCREC_001";"42";"4213";"Tvedestrand";"2024";0.22;172.07;"Orange";"Yellow"
"ENCREC_001";"42";"4213";"Tvedestrand";"Endring 2018-2024";NA;98.36;"NA";"Yellow"
"ENCREC_001";"42";"4214";"Froland";"2018";11.64;11.64;"Yellow";"Yellow"
"ENCREC_001";"42";"4214";"Froland";"2019";6.77;18.41;"Yellow";"Yellow"
"ENCREC_001";"42";"4214";"Froland";"2020";4.12;22.53;"Yellow";"Yellow"
"ENCREC_001";"42";"4214";"Froland";"2021";23.77;46.3;"Yellow";"Yellow"
"ENCREC_001";"42";"4214";"Froland";"2022";12.22;58.52;"Yellow";"Yellow"
"ENCREC_001";"42";"4214";"Froland";"2023";8.81;67.33;"Yellow";"Yellow"
"ENCREC_001";"42";"4214";"Froland";"2024";10.56;77.89;"Orange";"Yellow"
"ENCREC_001";"42";"4214";"Froland";"Endring 2018-2024";NA;66.25;"NA";"Yellow"
"ENCREC_001";"42";"4215";"Lillesand";"2018";169.05;169.05;"Yellow";"Yellow"
"ENCREC_001";"42";"4215";"Lillesand";"2019";88.04;257.09;"Yellow";"Yellow"
"ENCREC_001";"42";"4215";"Lillesand";"2020";266.2;523.29;"Yellow";"Yellow"
"ENCREC_001";"42";"4215";"Lillesand";"2021";134.62;657.91;"Yellow";"Yellow"
"ENCREC_001";"42";"4215";"Lillesand";"2022";128.14;786.05;"Yellow";"Yellow"
"ENCREC_001";"42";"4215";"Lillesand";"2023";58.45;844.5;"Yellow";"Yellow"
"ENCREC_001";"42";"4215";"Lillesand";"2024";74.06;918.56;"Yellow";"Yellow"
"ENCREC_001";"42";"4215";"Lillesand";"Endring 2018-2024";NA;749.51;"NA";"Yellow"
"ENCREC_001";"42";"4216";"Birkenes";"2018";78.7;78.7;"Yellow";"Yellow"
"ENCREC_001";"42";"4216";"Birkenes";"2019";141.72;220.42;"Yellow";"Yellow"
"ENCREC_001";"42";"4216";"Birkenes";"2020";207.12;427.54;"Yellow";"Yellow"
"ENCREC_001";"42";"4216";"Birkenes";"2021";166.09;593.63;"Yellow";"Yellow"
"ENCREC_001";"42";"4216";"Birkenes";"2022";441.59;1035.22;"Orange";"Yellow"
"ENCREC_001";"42";"4216";"Birkenes";"2023";242.56;1277.78;"Yellow";"Yellow"
"ENCREC_001";"42";"4216";"Birkenes";"2024";158.71;1436.49;"Orange";"Yellow"
"ENCREC_001";"42";"4216";"Birkenes";"Endring 2018-2024";NA;1357.79;"NA";"Yellow"
"ENCREC_001";"42";"4225";"Lyngdal";"2018";17.04;17.04;"Yellow";"Yellow"
"ENCREC_001";"42";"4225";"Lyngdal";"2019";63.01;80.05;"Yellow";"Yellow"
"ENCREC_001";"42";"4225";"Lyngdal";"2020";61.14;141.19;"Yellow";"Yellow"
"ENCREC_001";"42";"4225";"Lyngdal";"2021";60.95;202.14;"Yellow";"Yellow"
"ENCREC_001";"42";"4225";"Lyngdal";"2022";283.44;485.58;"Yellow";"Yellow"
"ENCREC_001";"42";"4225";"Lyngdal";"2023";133.54;619.12;"Green";"Yellow"
"ENCREC_001";"42";"4225";"Lyngdal";"2024";39;658.12;"Yellow";"Yellow"
"ENCREC_001";"42";"4225";"Lyngdal";"Endring 2018-2024";NA;641.08;"NA";"Yellow"
"ENCREC_001";"42";"4227";"Kvinesdal";"2018";2.58;2.58;"Yellow";"Yellow"
"ENCREC_001";"42";"4227";"Kvinesdal";"2019";9.89;12.47;"Yellow";"Yellow"
"ENCREC_001";"42";"4227";"Kvinesdal";"2020";46.26;58.73;"Yellow";"Yellow"
"ENCREC_001";"42";"4227";"Kvinesdal";"2021";22.54;81.27;"Yellow";"Yellow"
"ENCREC_001";"42";"4227";"Kvinesdal";"2022";28.25;109.52;"Yellow";"Yellow"
"ENCREC_001";"42";"4227";"Kvinesdal";"2023";6.63;116.15;"Yellow";"Yellow"
"ENCREC_001";"42";"4227";"Kvinesdal";"2024";3;119.15;"Orange";"Yellow"
"ENCREC_001";"42";"4227";"Kvinesdal";"Endring 2018-2024";NA;116.57;"NA";"Yellow"
"ENCREC_001";"46";"4601";"Bergen";"2018";98.49;98.49;"Yellow";"Yellow"
"ENCREC_001";"46";"4601";"Bergen";"2019";90.7;189.19;"Yellow";"Yellow"
"ENCREC_001";"46";"4601";"Bergen";"2020";91.51;280.7;"Yellow";"Yellow"
"ENCREC_001";"46";"4601";"Bergen";"2021";102.66;383.36;"Yellow";"Yellow"
"ENCREC_001";"46";"4601";"Bergen";"2022";122.24;505.6;"Yellow";"Yellow"
"ENCREC_001";"46";"4601";"Bergen";"2023";81.15;586.75;"Yellow";"Yellow"
"ENCREC_001";"46";"4601";"Bergen";"2024";62.53;649.28;"Orange";"Yellow"
"ENCREC_001";"46";"4601";"Bergen";"Endring 2018-2024";NA;550.79;"NA";"Yellow"
"ENCREC_001";"46";"4602";"Kinn";"2018";9.25;9.25;"Yellow";"Yellow"
"ENCREC_001";"46";"4602";"Kinn";"2019";24.83;34.08;"Yellow";"Yellow"
"ENCREC_001";"46";"4602";"Kinn";"2020";27.51;61.59;"Yellow";"Yellow"
"ENCREC_001";"46";"4602";"Kinn";"2021";29.11;90.7;"Yellow";"Yellow"
"ENCREC_001";"46";"4602";"Kinn";"2022";43.7;134.4;"Yellow";"Yellow"
"ENCREC_001";"46";"4602";"Kinn";"2023";14.84;149.24;"Green";"Yellow"
"ENCREC_001";"46";"4602";"Kinn";"2024";82.02;231.26;"Yellow";"Yellow"
"ENCREC_001";"46";"4602";"Kinn";"Endring 2018-2024";NA;222.01;"NA";"Yellow"
"ENCREC_001";"46";"4611";"Etne";"2018";0.73;0.73;"Yellow";"Yellow"
"ENCREC_001";"46";"4611";"Etne";"2019";20.55;21.28;"Yellow";"Yellow"
"ENCREC_001";"46";"4611";"Etne";"2020";0.16;21.44;"Yellow";"Yellow"
"ENCREC_001";"46";"4611";"Etne";"2021";6.34;27.78;"Yellow";"Yellow"
"ENCREC_001";"46";"4611";"Etne";"2022";0.64;28.42;"Yellow";"Yellow"
"ENCREC_001";"46";"4611";"Etne";"2023";29.3;57.72;"Yellow";"Yellow"
"ENCREC_001";"46";"4611";"Etne";"2024";10.68;68.4;"Yellow";"Yellow"
"ENCREC_001";"46";"4611";"Etne";"Endring 2018-2024";NA;67.67;"NA";"Yellow"
"ENCREC_001";"46";"4612";"Sveio";"2018";0.33;0.33;"Yellow";"Yellow"
"ENCREC_001";"46";"4612";"Sveio";"2019";7.03;7.36;"Yellow";"Yellow"
"ENCREC_001";"46";"4612";"Sveio";"2020";28.01;35.37;"Yellow";"Yellow"
"ENCREC_001";"46";"4612";"Sveio";"2021";31.72;67.09;"Yellow";"Yellow"
"ENCREC_001";"46";"4612";"Sveio";"2022";13.25;80.34;"Yellow";"Yellow"
"ENCREC_001";"46";"4612";"Sveio";"2023";25.71;106.05;"Yellow";"Yellow"
"ENCREC_001";"46";"4612";"Sveio";"2024";9.09;115.14;"Yellow";"Yellow"
"ENCREC_001";"46";"4612";"Sveio";"Endring 2018-2024";NA;114.81;"NA";"Yellow"
"ENCREC_001";"46";"4613";"Bømlo";"2018";1.51;1.51;"Yellow";"Yellow"
"ENCREC_001";"46";"4613";"Bømlo";"2019";16.01;17.52;"Yellow";"Yellow"
"ENCREC_001";"46";"4613";"Bømlo";"2020";5.11;22.63;"Yellow";"Yellow"
"ENCREC_001";"46";"4613";"Bømlo";"2021";3.8;26.43;"Yellow";"Yellow"
"ENCREC_001";"46";"4613";"Bømlo";"2022";5.54;31.97;"Yellow";"Yellow"
"ENCREC_001";"46";"4613";"Bømlo";"2023";1.97;33.94;"Green";"Yellow"
"ENCREC_001";"46";"4613";"Bømlo";"2024";0;33.94;"Yellow";"Yellow"
"ENCREC_001";"46";"4613";"Bømlo";"Endring 2018-2024";NA;32.43;"NA";"Yellow"
"ENCREC_001";"46";"4614";"Stord";"2018";5.33;5.33;"Yellow";"Yellow"
"ENCREC_001";"46";"4614";"Stord";"2019";0.1;5.43;"Yellow";"Yellow"
"ENCREC_001";"46";"4614";"Stord";"2020";2.12;7.55;"Yellow";"Yellow"
"ENCREC_001";"46";"4614";"Stord";"2021";3.61;11.16;"Yellow";"Yellow"
"ENCREC_001";"46";"4614";"Stord";"2022";1.89;13.05;"Orange";"Yellow"
"ENCREC_001";"46";"4614";"Stord";"2023";24.21;37.26;"Yellow";"Yellow"
"ENCREC_001";"46";"4614";"Stord";"2024";2.97;40.23;"Orange";"Yellow"
"ENCREC_001";"46";"4614";"Stord";"Endring 2018-2024";NA;34.9;"NA";"Yellow"
"ENCREC_001";"46";"4615";"Fitjar";"2018";0.83;0.83;"Yellow";"Yellow"
"ENCREC_001";"46";"4615";"Fitjar";"2019";4.27;5.1;"Yellow";"Yellow"
"ENCREC_001";"46";"4615";"Fitjar";"2020";0.12;5.22;"Yellow";"Yellow"
"ENCREC_001";"46";"4615";"Fitjar";"2021";10.13;15.35;"Yellow";"Yellow"
"ENCREC_001";"46";"4615";"Fitjar";"2022";2.25;17.6;"Yellow";"Yellow"
"ENCREC_001";"46";"4615";"Fitjar";"2023";11.72;29.32;"Yellow";"Yellow"
"ENCREC_001";"46";"4615";"Fitjar";"2024";2.61;31.93;"Orange";"Yellow"
"ENCREC_001";"46";"4615";"Fitjar";"Endring 2018-2024";NA;31.1;"NA";"Yellow"
"ENCREC_001";"46";"4616";"Tysnes";"2018";1.39;1.39;"Yellow";"Yellow"
"ENCREC_001";"46";"4616";"Tysnes";"2019";1.48;2.87;"Yellow";"Yellow"
"ENCREC_001";"46";"4616";"Tysnes";"2020";17.16;20.03;"Yellow";"Yellow"
"ENCREC_001";"46";"4616";"Tysnes";"2021";9.82;29.85;"Yellow";"Yellow"
"ENCREC_001";"46";"4616";"Tysnes";"2022";24.8;54.65;"Yellow";"Yellow"
"ENCREC_001";"46";"4616";"Tysnes";"2023";35.68;90.33;"Yellow";"Yellow"
"ENCREC_001";"46";"4616";"Tysnes";"2024";7.08;97.41;"Orange";"Yellow"
"ENCREC_001";"46";"4616";"Tysnes";"Endring 2018-2024";NA;96.02;"NA";"Yellow"
"ENCREC_001";"46";"4617";"Kvinnherad";"2018";10.54;10.54;"Yellow";"Yellow"
"ENCREC_001";"46";"4617";"Kvinnherad";"2019";30.63;41.17;"Yellow";"Yellow"
"ENCREC_001";"46";"4617";"Kvinnherad";"2020";61.96;103.13;"Yellow";"Yellow"
"ENCREC_001";"46";"4617";"Kvinnherad";"2021";42.89;146.02;"Yellow";"Yellow"
"ENCREC_001";"46";"4617";"Kvinnherad";"2022";57.15;203.17;"Yellow";"Yellow"
"ENCREC_001";"46";"4617";"Kvinnherad";"2023";48.1;251.27;"Yellow";"Yellow"
"ENCREC_001";"46";"4617";"Kvinnherad";"2024";36.48;287.75;"Orange";"Yellow"
"ENCREC_001";"46";"4617";"Kvinnherad";"Endring 2018-2024";NA;277.21;"NA";"Yellow"
"ENCREC_001";"46";"4618";"Ullensvang";"2018";0;0;"Yellow";"Yellow"
"ENCREC_001";"46";"4618";"Ullensvang";"2019";16.54;16.54;"Yellow";"Yellow"
"ENCREC_001";"46";"4618";"Ullensvang";"2020";15.61;32.15;"Yellow";"Yellow"
"ENCREC_001";"46";"4618";"Ullensvang";"2021";19.63;51.78;"Yellow";"Yellow"
"ENCREC_001";"46";"4618";"Ullensvang";"2022";17.17;68.95;"Yellow";"Yellow"
"ENCREC_001";"46";"4618";"Ullensvang";"2023";37.2;106.15;"Green";"Yellow"
"ENCREC_001";"46";"4618";"Ullensvang";"2024";47.43;153.58;"Yellow";"Yellow"
"ENCREC_001";"46";"4618";"Ullensvang";"Endring 2018-2024";NA;153.58;"NA";"Yellow"
"ENCREC_001";"46";"4619";"Eidfjord";"2018";45.47;45.47;"Yellow";"Yellow"
"ENCREC_001";"46";"4619";"Eidfjord";"2019";136.1;181.57;"Yellow";"Yellow"
"ENCREC_001";"46";"4619";"Eidfjord";"2020";98.1;279.67;"Yellow";"Yellow"
"ENCREC_001";"46";"4619";"Eidfjord";"2021";183.01;462.68;"Yellow";"Yellow"
"ENCREC_001";"46";"4619";"Eidfjord";"2022";72.55;535.23;"Yellow";"Yellow"
"ENCREC_001";"46";"4619";"Eidfjord";"2023";64.41;599.64;"Green";"Yellow"
"ENCREC_001";"46";"4619";"Eidfjord";"2024";112.46;712.1;"Yellow";"Yellow"
"ENCREC_001";"46";"4619";"Eidfjord";"Endring 2018-2024";NA;666.63;"NA";"Yellow"
"ENCREC_001";"46";"4620";"Ulvik";"2018";0;0;"Yellow";"Yellow"
"ENCREC_001";"46";"4620";"Ulvik";"2019";0;0;"Yellow";"Yellow"
"ENCREC_001";"46";"4620";"Ulvik";"2020";1.07;1.07;"Yellow";"Yellow"
"ENCREC_001";"46";"4620";"Ulvik";"2021";0.04;1.11;"Yellow";"Yellow"
"ENCREC_001";"46";"4620";"Ulvik";"2022";0.34;1.45;"Yellow";"Yellow"
"ENCREC_001";"46";"4620";"Ulvik";"2023";2.85;4.3;"Yellow";"Yellow"
"ENCREC_001";"46";"4620";"Ulvik";"2024";4.02;8.32;"Yellow";"Yellow"
"ENCREC_001";"46";"4620";"Ulvik";"Endring 2018-2024";NA;8.32;"NA";"Yellow"
"ENCREC_001";"46";"4621";"Voss";"2018";27.79;27.79;"Yellow";"Yellow"
"ENCREC_001";"46";"4621";"Voss";"2019";22.98;50.77;"Yellow";"Yellow"
"ENCREC_001";"46";"4621";"Voss";"2020";81.6;132.37;"Yellow";"Yellow"
"ENCREC_001";"46";"4621";"Voss";"2021";118.16;250.53;"Yellow";"Yellow"
"ENCREC_001";"46";"4621";"Voss";"2022";23.73;274.26;"Yellow";"Yellow"
"ENCREC_001";"46";"4621";"Voss";"2023";35.31;309.57;"Yellow";"Yellow"
"ENCREC_001";"46";"4621";"Voss";"2024";13.34;322.91;"Yellow";"Yellow"
"ENCREC_001";"46";"4621";"Voss";"Endring 2018-2024";NA;295.12;"NA";"Yellow"
"ENCREC_001";"46";"4622";"Kvam";"2018";10.36;10.36;"Yellow";"Yellow"
"ENCREC_001";"46";"4622";"Kvam";"2019";2.46;12.82;"Yellow";"Yellow"
"ENCREC_001";"46";"4622";"Kvam";"2020";58.39;71.21;"Yellow";"Yellow"
"ENCREC_001";"46";"4622";"Kvam";"2021";48.87;120.08;"Yellow";"Yellow"
"ENCREC_001";"46";"4622";"Kvam";"2022";12.73;132.81;"Yellow";"Yellow"
"ENCREC_001";"46";"4622";"Kvam";"2023";67.74;200.55;"Yellow";"Yellow"
"ENCREC_001";"46";"4622";"Kvam";"2024";44.19;244.74;"Orange";"Yellow"
"ENCREC_001";"46";"4622";"Kvam";"Endring 2018-2024";NA;234.38;"NA";"Yellow"
"ENCREC_001";"46";"4623";"Samnanger";"2018";1.54;1.54;"Yellow";"Yellow"
"ENCREC_001";"46";"4623";"Samnanger";"2019";4.99;6.53;"Yellow";"Yellow"
"ENCREC_001";"46";"4623";"Samnanger";"2020";0.89;7.42;"Yellow";"Yellow"
"ENCREC_001";"46";"4623";"Samnanger";"2021";4.68;12.1;"Yellow";"Yellow"
"ENCREC_001";"46";"4623";"Samnanger";"2022";3.05;15.15;"Yellow";"Yellow"
"ENCREC_001";"46";"4623";"Samnanger";"2023";6.56;21.71;"Yellow";"Yellow"
"ENCREC_001";"46";"4623";"Samnanger";"2024";34.69;56.4;"Yellow";"Yellow"
"ENCREC_001";"46";"4623";"Samnanger";"Endring 2018-2024";NA;54.86;"NA";"Yellow"
"ENCREC_001";"46";"4624";"Bjørnafjorden";"2018";57.28;57.28;"Yellow";"Yellow"
"ENCREC_001";"46";"4624";"Bjørnafjorden";"2019";25.72;83;"Yellow";"Yellow"
"ENCREC_001";"46";"4624";"Bjørnafjorden";"2020";44.12;127.12;"Yellow";"Yellow"
"ENCREC_001";"46";"4624";"Bjørnafjorden";"2021";48.17;175.29;"Yellow";"Yellow"
"ENCREC_001";"46";"4624";"Bjørnafjorden";"2022";13.59;188.88;"Yellow";"Yellow"
"ENCREC_001";"46";"4624";"Bjørnafjorden";"2023";73.71;262.59;"Yellow";"Yellow"
"ENCREC_001";"46";"4624";"Bjørnafjorden";"2024";21.07;283.66;"Yellow";"Yellow"
"ENCREC_001";"46";"4624";"Bjørnafjorden";"Endring 2018-2024";NA;226.38;"NA";"Yellow"
"ENCREC_001";"46";"4625";"Austevoll";"2018";18.74;18.74;"Yellow";"Yellow"
"ENCREC_001";"46";"4625";"Austevoll";"2019";3.85;22.59;"Yellow";"Yellow"
"ENCREC_001";"46";"4625";"Austevoll";"2020";17.83;40.42;"Yellow";"Yellow"
"ENCREC_001";"46";"4625";"Austevoll";"2021";7.75;48.17;"Yellow";"Yellow"
"ENCREC_001";"46";"4625";"Austevoll";"2022";3.11;51.28;"Yellow";"Yellow"
"ENCREC_001";"46";"4625";"Austevoll";"2023";8.69;59.97;"Yellow";"Yellow"
"ENCREC_001";"46";"4625";"Austevoll";"2024";4.25;64.22;"Yellow";"Yellow"
"ENCREC_001";"46";"4625";"Austevoll";"Endring 2018-2024";NA;45.48;"NA";"Yellow"
"ENCREC_001";"46";"4626";"Øygarden";"2018";10.47;10.47;"Yellow";"Yellow"
"ENCREC_001";"46";"4626";"Øygarden";"2019";31.79;42.26;"Yellow";"Yellow"
"ENCREC_001";"46";"4626";"Øygarden";"2020";32.86;75.12;"Yellow";"Yellow"
"ENCREC_001";"46";"4626";"Øygarden";"2021";67.05;142.17;"Yellow";"Yellow"
"ENCREC_001";"46";"4626";"Øygarden";"2022";52.53;194.7;"Yellow";"Yellow"
"ENCREC_001";"46";"4626";"Øygarden";"2023";9.62;204.32;"Yellow";"Yellow"
"ENCREC_001";"46";"4626";"Øygarden";"2024";47.54;251.86;"Orange";"Yellow"
"ENCREC_001";"46";"4626";"Øygarden";"Endring 2018-2024";NA;241.39;"NA";"Yellow"
"ENCREC_001";"46";"4627";"Askøy";"2018";4.96;4.96;"Yellow";"Yellow"
"ENCREC_001";"46";"4627";"Askøy";"2019";3.7;8.66;"Yellow";"Yellow"
"ENCREC_001";"46";"4627";"Askøy";"2020";6.42;15.08;"Yellow";"Yellow"
"ENCREC_001";"46";"4627";"Askøy";"2021";12.82;27.9;"Yellow";"Yellow"
"ENCREC_001";"46";"4627";"Askøy";"2022";22.58;50.48;"Yellow";"Yellow"
"ENCREC_001";"46";"4627";"Askøy";"2023";44.73;95.21;"Yellow";"Yellow"
"ENCREC_001";"46";"4627";"Askøy";"2024";5.29;100.5;"Yellow";"Yellow"
"ENCREC_001";"46";"4627";"Askøy";"Endring 2018-2024";NA;95.54;"NA";"Yellow"
"ENCREC_001";"46";"4628";"Vaksdal";"2018";0.94;0.94;"Yellow";"Yellow"
"ENCREC_001";"46";"4628";"Vaksdal";"2019";5.24;6.18;"Yellow";"Yellow"
"ENCREC_001";"46";"4628";"Vaksdal";"2020";25.75;31.93;"Yellow";"Yellow"
"ENCREC_001";"46";"4628";"Vaksdal";"2021";24.29;56.22;"Yellow";"Yellow"
"ENCREC_001";"46";"4628";"Vaksdal";"2022";22.27;78.49;"Yellow";"Yellow"
"ENCREC_001";"46";"4628";"Vaksdal";"2023";11.85;90.34;"Yellow";"Yellow"
"ENCREC_001";"46";"4628";"Vaksdal";"2024";58.85;149.19;"Orange";"Yellow"
"ENCREC_001";"46";"4628";"Vaksdal";"Endring 2018-2024";NA;148.25;"NA";"Yellow"
"ENCREC_001";"46";"4629";"Modalen";"2018";1.17;1.17;"Yellow";"Yellow"
"ENCREC_001";"46";"4629";"Modalen";"2019";2.24;3.41;"Yellow";"Yellow"
"ENCREC_001";"46";"4629";"Modalen";"2020";0;3.41;"Yellow";"Yellow"
"ENCREC_001";"46";"4629";"Modalen";"2021";25.96;29.37;"Yellow";"Yellow"
"ENCREC_001";"46";"4629";"Modalen";"2022";3.21;32.58;"Yellow";"Yellow"
"ENCREC_001";"46";"4629";"Modalen";"2023";0;32.58;"Green";"Yellow"
"ENCREC_001";"46";"4629";"Modalen";"2024";128.03;160.61;"Yellow";"Yellow"
"ENCREC_001";"46";"4629";"Modalen";"Endring 2018-2024";NA;159.44;"NA";"Yellow"
"ENCREC_001";"46";"4630";"Osterøy";"2018";0.85;0.85;"Yellow";"Yellow"
"ENCREC_001";"46";"4630";"Osterøy";"2019";10.68;11.53;"Yellow";"Yellow"
"ENCREC_001";"46";"4630";"Osterøy";"2020";5.4;16.93;"Yellow";"Yellow"
"ENCREC_001";"46";"4630";"Osterøy";"2021";13.39;30.32;"Yellow";"Yellow"
"ENCREC_001";"46";"4630";"Osterøy";"2022";15.2;45.52;"Yellow";"Yellow"
"ENCREC_001";"46";"4630";"Osterøy";"2023";23.24;68.76;"Green";"Yellow"
"ENCREC_001";"46";"4630";"Osterøy";"2024";4.52;73.28;"Yellow";"Yellow"
"ENCREC_001";"46";"4630";"Osterøy";"Endring 2018-2024";NA;72.43;"NA";"Yellow"
"ENCREC_001";"46";"4631";"Alver";"2018";46.02;46.02;"Yellow";"Yellow"
"ENCREC_001";"46";"4631";"Alver";"2019";19.78;65.8;"Yellow";"Yellow"
"ENCREC_001";"46";"4631";"Alver";"2020";56.02;121.82;"Yellow";"Yellow"
"ENCREC_001";"46";"4631";"Alver";"2021";48.61;170.43;"Yellow";"Yellow"
"ENCREC_001";"46";"4631";"Alver";"2022";132.38;302.81;"Yellow";"Yellow"
"ENCREC_001";"46";"4631";"Alver";"2023";63.73;366.54;"Yellow";"Yellow"
"ENCREC_001";"46";"4631";"Alver";"2024";216.81;583.35;"Orange";"Yellow"
"ENCREC_001";"46";"4631";"Alver";"Endring 2018-2024";NA;537.33;"NA";"Yellow"
"ENCREC_001";"46";"4632";"Austrheim";"2018";0.11;0.11;"Yellow";"Yellow"
"ENCREC_001";"46";"4632";"Austrheim";"2019";0.43;0.54;"Yellow";"Yellow"
"ENCREC_001";"46";"4632";"Austrheim";"2020";7.22;7.76;"Yellow";"Yellow"
"ENCREC_001";"46";"4632";"Austrheim";"2021";0.63;8.39;"Yellow";"Yellow"
"ENCREC_001";"46";"4632";"Austrheim";"2022";4.86;13.25;"Yellow";"Yellow"
"ENCREC_001";"46";"4632";"Austrheim";"2023";1.58;14.83;"Yellow";"Yellow"
"ENCREC_001";"46";"4632";"Austrheim";"2024";1.13;15.96;"Orange";"Yellow"
"ENCREC_001";"46";"4632";"Austrheim";"Endring 2018-2024";NA;15.85;"NA";"Yellow"
"ENCREC_001";"46";"4634";"Masfjorden";"2018";7.01;7.01;"Yellow";"Yellow"
"ENCREC_001";"46";"4634";"Masfjorden";"2019";4.18;11.19;"Yellow";"Yellow"
"ENCREC_001";"46";"4634";"Masfjorden";"2020";3.81;15;"Yellow";"Yellow"
"ENCREC_001";"46";"4634";"Masfjorden";"2021";4.64;19.64;"Yellow";"Yellow"
