"Indikatorens navn";"Fylke nummer";"Kommune nummer";"Kommune navn";"Natur typer";"Regnskapsperiode";"Areal verdsatte naturtyper gått tapt (dekar)";"Usikkerhet for areal i regnskapsperiode"
"ENCREC_006";"42";"4225";"Lyngdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4225";"Lyngdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4225";"Lyngdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4225";"Lyngdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4225";"Lyngdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4225";"Lyngdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4225";"Lyngdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4225";"Lyngdal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4227";"Kvinesdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4227";"Kvinesdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4227";"Kvinesdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4227";"Kvinesdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4227";"Kvinesdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4227";"Kvinesdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4227";"Kvinesdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"42";"4227";"Kvinesdal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4602";"Kinn";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4602";"Kinn";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4602";"Kinn";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4602";"Kinn";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4602";"Kinn";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4602";"Kinn";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4602";"Kinn";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4602";"Kinn";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4611";"Etne";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4611";"Etne";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4611";"Etne";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4611";"Etne";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4611";"Etne";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4611";"Etne";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4611";"Etne";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4611";"Etne";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4614";"Stord";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4614";"Stord";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4614";"Stord";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4614";"Stord";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4614";"Stord";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4614";"Stord";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4614";"Stord";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4614";"Stord";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4615";"Fitjar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4615";"Fitjar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4615";"Fitjar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4615";"Fitjar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4615";"Fitjar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4615";"Fitjar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4615";"Fitjar";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4615";"Fitjar";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4620";"Ulvik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4620";"Ulvik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4620";"Ulvik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4620";"Ulvik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4620";"Ulvik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4620";"Ulvik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4620";"Ulvik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4620";"Ulvik";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4621";"Voss";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4621";"Voss";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4621";"Voss";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4621";"Voss";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4621";"Voss";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4621";"Voss";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4621";"Voss";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4621";"Voss";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4623";"Samnanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4623";"Samnanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4623";"Samnanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4623";"Samnanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4623";"Samnanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4623";"Samnanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4623";"Samnanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4623";"Samnanger";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4624";"Bjørnafjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4624";"Bjørnafjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4624";"Bjørnafjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4624";"Bjørnafjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4624";"Bjørnafjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4624";"Bjørnafjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4624";"Bjørnafjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4624";"Bjørnafjorden";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4628";"Vaksdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4628";"Vaksdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4628";"Vaksdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4628";"Vaksdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4628";"Vaksdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4628";"Vaksdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4628";"Vaksdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4628";"Vaksdal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4629";"Modalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4629";"Modalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4629";"Modalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4629";"Modalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4629";"Modalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4629";"Modalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4629";"Modalen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4629";"Modalen";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4630";"Osterøy";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4630";"Osterøy";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4630";"Osterøy";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4630";"Osterøy";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4630";"Osterøy";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4630";"Osterøy";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4630";"Osterøy";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4630";"Osterøy";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4631";"Alver";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4631";"Alver";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4631";"Alver";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4631";"Alver";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4631";"Alver";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4631";"Alver";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4631";"Alver";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4631";"Alver";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4632";"Austrheim";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4632";"Austrheim";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4632";"Austrheim";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4632";"Austrheim";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4632";"Austrheim";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4632";"Austrheim";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4632";"Austrheim";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4632";"Austrheim";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4633";"Fedje";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4633";"Fedje";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4633";"Fedje";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4633";"Fedje";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4633";"Fedje";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4633";"Fedje";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4633";"Fedje";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4633";"Fedje";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4634";"Masfjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4634";"Masfjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4634";"Masfjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4634";"Masfjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4634";"Masfjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4634";"Masfjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4634";"Masfjorden";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4634";"Masfjorden";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4635";"Gulen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4635";"Gulen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4635";"Gulen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4635";"Gulen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4635";"Gulen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4635";"Gulen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4635";"Gulen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4635";"Gulen";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4637";"Hyllestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4637";"Hyllestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4637";"Hyllestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4637";"Hyllestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4637";"Hyllestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4637";"Hyllestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4637";"Hyllestad";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4637";"Hyllestad";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4638";"Høyanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4638";"Høyanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4638";"Høyanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4638";"Høyanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4638";"Høyanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4638";"Høyanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4638";"Høyanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4638";"Høyanger";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4639";"Vik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4639";"Vik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4639";"Vik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4639";"Vik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4639";"Vik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4639";"Vik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4639";"Vik";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4639";"Vik";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4641";"Aurland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4641";"Aurland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4641";"Aurland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4641";"Aurland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4641";"Aurland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4641";"Aurland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4641";"Aurland";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4641";"Aurland";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4643";"Årdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4643";"Årdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4643";"Årdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4643";"Årdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4643";"Årdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4643";"Årdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4643";"Årdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4643";"Årdal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4646";"Fjaler";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4646";"Fjaler";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4646";"Fjaler";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4646";"Fjaler";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4646";"Fjaler";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4646";"Fjaler";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4646";"Fjaler";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4646";"Fjaler";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4648";"Bremanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4648";"Bremanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4648";"Bremanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4648";"Bremanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4648";"Bremanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4648";"Bremanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4648";"Bremanger";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4648";"Bremanger";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4650";"Gloppen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4650";"Gloppen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4650";"Gloppen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4650";"Gloppen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4650";"Gloppen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4650";"Gloppen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4650";"Gloppen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"46";"4650";"Gloppen";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5007";"Namsos/Nåavmesjenjaelmie";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5007";"Namsos/Nåavmesjenjaelmie";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5007";"Namsos/Nåavmesjenjaelmie";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5007";"Namsos/Nåavmesjenjaelmie";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5007";"Namsos/Nåavmesjenjaelmie";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5007";"Namsos/Nåavmesjenjaelmie";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5007";"Namsos/Nåavmesjenjaelmie";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5007";"Namsos/Nåavmesjenjaelmie";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5020";"Osen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5020";"Osen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5020";"Osen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5020";"Osen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5020";"Osen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5020";"Osen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5020";"Osen";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5020";"Osen";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5027";"Midtre Gauldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5027";"Midtre Gauldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5027";"Midtre Gauldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5027";"Midtre Gauldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5027";"Midtre Gauldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5027";"Midtre Gauldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5027";"Midtre Gauldal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5027";"Midtre Gauldal";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5029";"Skaun";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5029";"Skaun";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5029";"Skaun";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5029";"Skaun";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5029";"Skaun";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5029";"Skaun";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5029";"Skaun";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5029";"Skaun";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5034";"Meråker";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5034";"Meråker";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5034";"Meråker";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5034";"Meråker";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5034";"Meråker";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5034";"Meråker";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5034";"Meråker";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5034";"Meråker";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5036";"Frosta";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5036";"Frosta";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5036";"Frosta";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5036";"Frosta";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5036";"Frosta";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5036";"Frosta";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5036";"Frosta";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5036";"Frosta";"Ingen";"2018-2024";NA;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5038";"Verdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5038";"Verdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5038";"Verdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
"ENCREC_006";"50";"5038";"Verdal";"Ingen";"2018-2024";0;"Data ikke tilgjengelig"
