"Indikatorens navn";"Fylke nummer";"Kommune nummer";"Kommune navn";"Verdsatte naturtype";"Regnskapsperiode";"Areal verdsatte naturtyper gått tapt (dekar)";"Usikkerhet for areal i regnskapsperiode"
"ENCACC_002";"42";"4207";"Flekkefjord";"Kystlynghei";"2018-2024";23.09;"Orange"
"ENCACC_002";"42";"4207";"Flekkefjord";"Naturbeitemark";"2018-2024";2.9;"Yellow"
"ENCACC_002";"42";"4207";"Flekkefjord";"Semi-naturlig eng";"2018-2024";1.05;"Yellow"
"ENCACC_002";"42";"4207";"Flekkefjord";"Slåttemark";"2018-2024";1.09;"Orange"
"ENCACC_002";"42";"4213";"Tvedestrand";"Boreal hei";"2018-2024";6.4;"Yellow"
"ENCACC_002";"42";"4213";"Tvedestrand";"Frisk lågurtedellauvskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"42";"4213";"Tvedestrand";"Gammel furuskog med gamle trær";"2018-2024";0.54;"Yellow"
"ENCACC_002";"42";"4213";"Tvedestrand";"Hule eiker";"2018-2024";0.89;"Yellow"
"ENCACC_002";"42";"4213";"Tvedestrand";"Kalkrik alm-lind-hasselskog";"2018-2024";0.16;"Yellow"
"ENCACC_002";"42";"4213";"Tvedestrand";"Lågurteikeskog";"2018-2024";0.66;"Yellow"
"ENCACC_002";"42";"4213";"Tvedestrand";"Lågurtfuruskog";"2018-2024";4.77;"Yellow"
"ENCACC_002";"42";"4213";"Tvedestrand";"Naturbeitemark";"2018-2024";0.83;"Yellow"
"ENCACC_002";"42";"4213";"Tvedestrand";"Rik svartorsumpskog";"2018-2024";0.38;"Yellow"
"ENCACC_002";"42";"4213";"Tvedestrand";"Slåttemark";"2018-2024";0;"Yellow"
"ENCACC_002";"42";"4213";"Tvedestrand";"Store gamle trær";"2018-2024";0.05;"Yellow"
"ENCACC_002";"42";"4213";"Tvedestrand";"Strandeng";"2018-2024";0.47;"Yellow"
"ENCACC_002";"42";"4215";"Lillesand";"Eng-aktig sterkt endret fastmark";"2018-2024";0.06;"Yellow"
"ENCACC_002";"42";"4215";"Lillesand";"Hule eiker";"2018-2024";0.64;"Yellow"
"ENCACC_002";"42";"4215";"Lillesand";"Kystlynghei";"2018-2024";6.26;"Yellow"
"ENCACC_002";"42";"4215";"Lillesand";"Lågurtedellauvskog";"2018-2024";1.45;"Yellow"
"ENCACC_002";"42";"4215";"Lillesand";"Naturbeitemark";"2018-2024";1.56;"Yellow"
"ENCACC_002";"42";"4215";"Lillesand";"Rik svartorsumpskog";"2018-2024";3.69;"Yellow"
"ENCACC_002";"42";"4215";"Lillesand";"Semi-naturlig eng";"2018-2024";1.03;"Yellow"
"ENCACC_002";"42";"4215";"Lillesand";"Slåttemark";"2018-2024";0.02;"Yellow"
"ENCACC_002";"42";"4215";"Lillesand";"Store gamle trær";"2018-2024";0.32;"Yellow"
"ENCACC_002";"42";"4221";"Valle";"Naturbeitemark";"2018-2024";0.15;"Yellow"
"ENCACC_002";"42";"4222";"Bykle";"Gammel furuskog med gamle trær";"2018-2024";0.71;"Yellow"
"ENCACC_002";"42";"4222";"Bykle";"Gammel furuskog med liggende død ved";"2018-2024";0.14;"Yellow"
"ENCACC_002";"42";"4222";"Bykle";"Naturbeitemark";"2018-2024";1.52;"Yellow"
"ENCACC_002";"42";"4222";"Bykle";"Semi-naturlig eng";"2018-2024";0.01;"Yellow"
"ENCACC_002";"42";"4223";"Vennesla";"Hule eiker";"2018-2024";0.06;"Yellow"
"ENCACC_002";"42";"4223";"Vennesla";"Slåttemark";"2018-2024";0.02;"Yellow"
"ENCACC_002";"42";"4225";"Lyngdal";"Frisk lågurtedellauvskog";"2018-2024";1.99;"Yellow"
"ENCACC_002";"42";"4225";"Lyngdal";"Hagemark";"2018-2024";0;"Yellow"
"ENCACC_002";"42";"4225";"Lyngdal";"Hule eiker";"2018-2024";1.14;"Yellow"
"ENCACC_002";"42";"4225";"Lyngdal";"Kystlynghei";"2018-2024";13.96;"Yellow"
"ENCACC_002";"42";"4225";"Lyngdal";"Lågurteikeskog";"2018-2024";0.03;"Yellow"
"ENCACC_002";"42";"4225";"Lyngdal";"Naturbeitemark";"2018-2024";0.81;"Yellow"
"ENCACC_002";"42";"4225";"Lyngdal";"Rik edellauvskog";"2018-2024";1.87;"Yellow"
"ENCACC_002";"42";"4225";"Lyngdal";"Rik svartorsumpskog";"2018-2024";0.74;"Yellow"
"ENCACC_002";"42";"4225";"Lyngdal";"Slåttemark";"2018-2024";0;"Yellow"
"ENCACC_002";"42";"4226";"Hægebostad";"Slåttemark";"2018-2024";0.04;"Yellow"
"ENCACC_002";"42";"4227";"Kvinesdal";"Naturbeitemark";"2018-2024";0.59;"Yellow"
"ENCACC_002";"42";"4227";"Kvinesdal";"Slåttemark";"2018-2024";1.18;"Yellow"
"ENCACC_002";"42";"4228";"Sirdal";"Hagemark";"2018-2024";0.52;"Yellow"
"ENCACC_002";"42";"4228";"Sirdal";"Hule eiker";"2018-2024";0.08;"Yellow"
"ENCACC_002";"46";"4601";"Bergen";"Gammel fattig edellauvskog";"2018-2024";0.21;"Yellow"
"ENCACC_002";"46";"4601";"Bergen";"Hagemark";"2018-2024";0.2;"Yellow"
"ENCACC_002";"46";"4601";"Bergen";"Hule eiker";"2018-2024";0.27;"Yellow"
"ENCACC_002";"46";"4601";"Bergen";"Naturbeitemark";"2018-2024";3.11;"Yellow"
"ENCACC_002";"46";"4601";"Bergen";"Store gamle trær";"2018-2024";0.08;"Yellow"
"ENCACC_002";"46";"4602";"Kinn";"Kystlynghei";"2018-2024";0.05;"Yellow"
"ENCACC_002";"46";"4611";"Etne";"Naturbeitemark";"2018-2024";0.08;"Yellow"
"ENCACC_002";"46";"4612";"Sveio";"Hagemark";"2018-2024";0.24;"Yellow"
"ENCACC_002";"46";"4612";"Sveio";"Hule eiker";"2018-2024";0.4;"Yellow"
"ENCACC_002";"46";"4612";"Sveio";"Kystlynghei";"2018-2024";37.84;"Yellow"
"ENCACC_002";"46";"4612";"Sveio";"Naturbeitemark";"2018-2024";8.58;"Yellow"
"ENCACC_002";"46";"4612";"Sveio";"Store gamle trær";"2018-2024";0.08;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Boreal hei";"2018-2024";0.06;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Eng-aktig sterkt endret fastmark";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Frisk lågurtedellauvskog";"2018-2024";0.42;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Hagemark";"2018-2024";2.55;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Hule eiker";"2018-2024";0.57;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Kystlynghei";"2018-2024";95.77;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Naturbeitemark";"2018-2024";5.71;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Rik svartorsumpskog";"2018-2024";0.29;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Rik åpen sørlig jordvannsmyr";"2018-2024";0.03;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Semi-naturlig eng";"2018-2024";0.87;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Semi-naturlig myr";"2018-2024";0.05;"Yellow"
"ENCACC_002";"46";"4613";"Bømlo";"Slåttemark";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4614";"Stord";"Boreonemoral regnskog";"2018-2024";0.53;"Yellow"
"ENCACC_002";"46";"4614";"Stord";"Frisk lågurtedellauvskog";"2018-2024";1.56;"Yellow"
"ENCACC_002";"46";"4614";"Stord";"Frisk lågurtfuruskog";"2018-2024";0.04;"Yellow"
"ENCACC_002";"46";"4614";"Stord";"Hule eiker";"2018-2024";0.29;"Yellow"
"ENCACC_002";"46";"4614";"Stord";"Naturbeitemark";"2018-2024";0.57;"Yellow"
"ENCACC_002";"46";"4614";"Stord";"Regnskog";"2018-2024";0.05;"Yellow"
"ENCACC_002";"46";"4614";"Stord";"Rik svartorsumpskog";"2018-2024";0.33;"Yellow"
"ENCACC_002";"46";"4614";"Stord";"Strandeng og strandsump";"2018-2024";0.33;"Yellow"
"ENCACC_002";"46";"4615";"Fitjar";"Boreonemoral regnskog";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4615";"Fitjar";"Frisk lågurtedellauvskog";"2018-2024";0.05;"Yellow"
"ENCACC_002";"46";"4615";"Fitjar";"Hagemark";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4615";"Fitjar";"Kystlynghei";"2018-2024";27.02;"Yellow"
"ENCACC_002";"46";"4615";"Fitjar";"Lågurteikeskog";"2018-2024";0.99;"Yellow"
"ENCACC_002";"46";"4615";"Fitjar";"Naturbeitemark";"2018-2024";4.24;"Orange"
"ENCACC_002";"46";"4615";"Fitjar";"Semi-naturlig eng";"2018-2024";0.07;"Yellow"
"ENCACC_002";"46";"4616";"Tysnes";"Frisk lågurtedellauvskog";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4616";"Tysnes";"Rik edellauvskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"46";"4616";"Tysnes";"Store gamle trær";"2018-2024";0.15;"Yellow"
"ENCACC_002";"46";"4617";"Kvinnherad";"Gammel høgstaudegråorskog";"2018-2024";0.06;"Yellow"
"ENCACC_002";"46";"4617";"Kvinnherad";"Hagemark";"2018-2024";0.86;"Yellow"
"ENCACC_002";"46";"4617";"Kvinnherad";"Naturbeitemark";"2018-2024";0.28;"Yellow"
"ENCACC_002";"46";"4617";"Kvinnherad";"Store gamle trær";"2018-2024";0.65;"Yellow"
"ENCACC_002";"46";"4618";"Ullensvang";"Gammel barskog";"2018-2024";2.85;"Orange"
"ENCACC_002";"46";"4618";"Ullensvang";"Lågurtalm-lind-hasselskog";"2018-2024";6.93;"Yellow"
"ENCACC_002";"46";"4619";"Eidfjord";"Boreal hei";"2018-2024";0.17;"Yellow"
"ENCACC_002";"46";"4619";"Eidfjord";"Eng-aktig sterkt endret fastmark";"2018-2024";0.42;"Yellow"
"ENCACC_002";"46";"4619";"Eidfjord";"Hagemark";"2018-2024";0.01;"Yellow"
"ENCACC_002";"46";"4619";"Eidfjord";"Semi-naturlig eng";"2018-2024";4.38;"Yellow"
"ENCACC_002";"46";"4619";"Eidfjord";"Terrengdekkende myr";"2018-2024";0.02;"Yellow"
"ENCACC_002";"46";"4620";"Ulvik";"Høgstaude-edellauvskog";"2018-2024";0.09;"Yellow"
"ENCACC_002";"46";"4621";"Voss";"Frisk lågurtedellauvskog";"2018-2024";0.22;"Yellow"
"ENCACC_002";"46";"4621";"Voss";"Naturbeitemark";"2018-2024";1.31;"Yellow"
"ENCACC_002";"46";"4622";"Kvam";"Boreal hei";"2018-2024";3.58;"Yellow"
"ENCACC_002";"46";"4622";"Kvam";"Rik edellauvskog";"2018-2024";16.57;"Yellow"
"ENCACC_002";"46";"4623";"Samnanger";"Fosseberg";"2018-2024";2.45;"Orange"
"ENCACC_002";"46";"4623";"Samnanger";"Frisk lågurtedellauvskog";"2018-2024";0.01;"Yellow"
"ENCACC_002";"46";"4624";"Bjørnafjorden";"Frisk lågurtedellauvskog";"2018-2024";0.03;"Yellow"
"ENCACC_002";"46";"4624";"Bjørnafjorden";"Hagemark";"2018-2024";0.01;"Yellow"
"ENCACC_002";"46";"4624";"Bjørnafjorden";"Hule eiker";"2018-2024";1.58;"Yellow"
"ENCACC_002";"46";"4624";"Bjørnafjorden";"Naturbeitemark";"2018-2024";3.56;"Yellow"
"ENCACC_002";"46";"4624";"Bjørnafjorden";"Rik svartorsumpskog";"2018-2024";0.04;"Yellow"
"ENCACC_002";"46";"4624";"Bjørnafjorden";"Semi-naturlig strandeng";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4624";"Bjørnafjorden";"Store gamle trær";"2018-2024";0.08;"Yellow"
"ENCACC_002";"46";"4624";"Bjørnafjorden";"Strandeng";"2018-2024";0.24;"Yellow"
"ENCACC_002";"46";"4625";"Austevoll";"Kystlynghei";"2018-2024";29.63;"Orange"
"ENCACC_002";"46";"4625";"Austevoll";"Rik edellauvskog";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4626";"Øygarden";"Frisk lågurtedellauvskog";"2018-2024";0.1;"Yellow"
"ENCACC_002";"46";"4626";"Øygarden";"Gammel lågurtospeskog";"2018-2024";0.31;"Yellow"
"ENCACC_002";"46";"4626";"Øygarden";"Høgstaude-edellauvskog";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4626";"Øygarden";"Kystlynghei";"2018-2024";317.14;"Yellow"
"ENCACC_002";"46";"4626";"Øygarden";"Lågurteikeskog";"2018-2024";0.62;"Yellow"
"ENCACC_002";"46";"4626";"Øygarden";"Naturbeitemark";"2018-2024";28.92;"Yellow"
"ENCACC_002";"46";"4626";"Øygarden";"Semi-naturlig myr";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4627";"Askøy";"Gammel fattig edellauvskog";"2018-2024";0.03;"Yellow"
"ENCACC_002";"46";"4627";"Askøy";"Kystlynghei";"2018-2024";28.49;"Yellow"
"ENCACC_002";"46";"4627";"Askøy";"Naturbeitemark";"2018-2024";4.34;"Yellow"
"ENCACC_002";"46";"4628";"Vaksdal";"Naturbeitemark";"2018-2024";0.19;"Yellow"
"ENCACC_002";"46";"4628";"Vaksdal";"Åpen flomfastmark";"2018-2024";0.74;"Yellow"
"ENCACC_002";"46";"4631";"Alver";"Hagemark";"2018-2024";0.17;"Yellow"
"ENCACC_002";"46";"4631";"Alver";"Kystlynghei";"2018-2024";0.05;"Yellow"
"ENCACC_002";"46";"4631";"Alver";"Naturbeitemark";"2018-2024";1.79;"Yellow"
"ENCACC_002";"46";"4631";"Alver";"Oseanisk nedbørsmyr";"2018-2024";1.36;"Yellow"
"ENCACC_002";"46";"4635";"Gulen";"Kystlynghei";"2018-2024";34.16;"Yellow"
"ENCACC_002";"46";"4635";"Gulen";"Naturbeitemark";"2018-2024";1.08;"Yellow"
"ENCACC_002";"46";"4636";"Solund";"Kystlynghei";"2018-2024";0.02;"Yellow"
"ENCACC_002";"46";"4639";"Vik";"Boreal hei";"2018-2024";0.55;"Yellow"
"ENCACC_002";"46";"4640";"Sogndal";"Gammel barskog";"2018-2024";0.48;"Yellow"
"ENCACC_002";"46";"4640";"Sogndal";"Gammel fattig edellauvskog";"2018-2024";2.5;"Orange"
"ENCACC_002";"46";"4640";"Sogndal";"Hagemark";"2018-2024";1.09;"Yellow"
"ENCACC_002";"46";"4640";"Sogndal";"Høstingsskog";"2018-2024";1.51;"Yellow"
"ENCACC_002";"46";"4640";"Sogndal";"Lågurtedellauvskog";"2018-2024";0.75;"Yellow"
"ENCACC_002";"46";"4640";"Sogndal";"Lågurtfuruskog";"2018-2024";0.01;"Yellow"
"ENCACC_002";"46";"4640";"Sogndal";"Naturbeitemark";"2018-2024";1.9;"Yellow"
"ENCACC_002";"46";"4640";"Sogndal";"Rik blandingsskog i lavlandet";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4640";"Sogndal";"Rik edellauvskog";"2018-2024";2.84;"Yellow"
"ENCACC_002";"46";"4640";"Sogndal";"Semi-naturlig eng";"2018-2024";2.27;"Yellow"
"ENCACC_002";"46";"4640";"Sogndal";"Slåttemark";"2018-2024";0.7;"Yellow"
"ENCACC_002";"46";"4640";"Sogndal";"Store gamle trær";"2018-2024";0.01;"Yellow"
"ENCACC_002";"46";"4641";"Aurland";"Eng-aktig sterkt endret fastmark";"2018-2024";1.32;"Yellow"
"ENCACC_002";"46";"4642";"Lærdal";"Eng-aktig sterkt endret fastmark";"2018-2024";0.44;"Yellow"
"ENCACC_002";"46";"4642";"Lærdal";"Flomskogsmark";"2018-2024";1.51;"Yellow"
"ENCACC_002";"46";"4642";"Lærdal";"Hagemark";"2018-2024";0.09;"Yellow"
"ENCACC_002";"46";"4642";"Lærdal";"Naturbeitemark";"2018-2024";1.19;"Yellow"
"ENCACC_002";"46";"4642";"Lærdal";"Slåttemark";"2018-2024";2.42;"Yellow"
"ENCACC_002";"46";"4643";"Årdal";"Hagemark";"2018-2024";0.94;"Yellow"
"ENCACC_002";"46";"4643";"Årdal";"Naturbeitemark";"2018-2024";0.53;"Yellow"
"ENCACC_002";"46";"4643";"Årdal";"Rik edellauvskog";"2018-2024";3.19;"Yellow"
"ENCACC_002";"46";"4644";"Luster";"Eng-aktig sterkt endret fastmark";"2018-2024";0.21;"Yellow"
"ENCACC_002";"46";"4644";"Luster";"Flomskogsmark";"2018-2024";0.01;"Yellow"
"ENCACC_002";"46";"4644";"Luster";"Hagemark";"2018-2024";0.43;"Yellow"
"ENCACC_002";"46";"4644";"Luster";"Lågurtalm-lind-hasselskog";"2018-2024";0.16;"Yellow"
"ENCACC_002";"46";"4644";"Luster";"Naturbeitemark";"2018-2024";0.19;"Yellow"
"ENCACC_002";"46";"4644";"Luster";"Rik edellauvskog";"2018-2024";1.51;"Yellow"
"ENCACC_002";"46";"4644";"Luster";"Semi-naturlig eng";"2018-2024";0.08;"Yellow"
"ENCACC_002";"46";"4644";"Luster";"Slåttemark";"2018-2024";1.2;"Yellow"
"ENCACC_002";"46";"4645";"Askvoll";"Kystlynghei";"2018-2024";0.24;"Orange"
"ENCACC_002";"46";"4645";"Askvoll";"Naturbeitemark";"2018-2024";2.99;"Yellow"
"ENCACC_002";"46";"4646";"Fjaler";"Store gamle trær";"2018-2024";0.07;"Yellow"
"ENCACC_002";"46";"4647";"Sunnfjord";"Boreal hei";"2018-2024";27.26;"Yellow"
"ENCACC_002";"46";"4647";"Sunnfjord";"Elveslette";"2018-2024";0.17;"Yellow"
"ENCACC_002";"46";"4647";"Sunnfjord";"Hagemark";"2018-2024";2.16;"Yellow"
"ENCACC_002";"46";"4647";"Sunnfjord";"Hule eiker";"2018-2024";0.13;"Yellow"
"ENCACC_002";"46";"4647";"Sunnfjord";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";1.53;"Yellow"
"ENCACC_002";"46";"4647";"Sunnfjord";"Naturbeitemark";"2018-2024";0.68;"Yellow"
"ENCACC_002";"46";"4647";"Sunnfjord";"Store gamle trær";"2018-2024";0.07;"Yellow"
"ENCACC_002";"46";"4647";"Sunnfjord";"Strandeng og strandsump";"2018-2024";0.28;"Yellow"
"ENCACC_002";"46";"4649";"Stad";"Boreal hei";"2018-2024";2.09;"Yellow"
"ENCACC_002";"46";"4649";"Stad";"Flomskogsmark";"2018-2024";0.01;"Yellow"
"ENCACC_002";"46";"4649";"Stad";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";13.68;"Yellow"
"ENCACC_002";"46";"4649";"Stad";"Naturbeitemark";"2018-2024";0.02;"Yellow"
"ENCACC_002";"46";"4649";"Stad";"Nordvendte kystberg og blokkmark";"2018-2024";0.19;"Yellow"
"ENCACC_002";"46";"4649";"Stad";"Semi-naturlig eng";"2018-2024";0.04;"Yellow"
"ENCACC_002";"46";"4649";"Stad";"Semi-naturlig myr";"2018-2024";1.12;"Yellow"
"ENCACC_002";"46";"4649";"Stad";"Slåttemark";"2018-2024";2.16;"Yellow"
"ENCACC_002";"46";"4651";"Stryn";"Flomskogsmark";"2018-2024";1.08;"Yellow"
"ENCACC_002";"46";"4651";"Stryn";"Frisk lågurtedellauvskog";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4651";"Stryn";"Gammel høgstaudegråorskog";"2018-2024";0.52;"Yellow"
"ENCACC_002";"46";"4651";"Stryn";"Gammel lågurtselje-rogneskog";"2018-2024";0;"Yellow"
"ENCACC_002";"46";"4651";"Stryn";"Naturbeitemark";"2018-2024";0.85;"Yellow"
"ENCACC_002";"46";"4651";"Stryn";"Rik edellauvskog";"2018-2024";1.05;"Yellow"
"ENCACC_002";"46";"4651";"Stryn";"Semi-naturlig eng";"2018-2024";0.01;"Yellow"
"ENCACC_002";"46";"4651";"Stryn";"Slåttemark";"2018-2024";1.77;"Yellow"
"ENCACC_002";"46";"4651";"Stryn";"Strandeng";"2018-2024";0.09;"Yellow"
"ENCACC_002";"50";"5001";"Trondheim";"Flomskogsmark";"2018-2024";0.01;"Yellow"
"ENCACC_002";"50";"5001";"Trondheim";"Frisk lågurtedellauvskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"50";"5001";"Trondheim";"Gammel barskog";"2018-2024";4.18;"Yellow"
"ENCACC_002";"50";"5001";"Trondheim";"Gammel høgstaudegråorskog";"2018-2024";0.99;"Yellow"
"ENCACC_002";"50";"5001";"Trondheim";"Hagemark";"2018-2024";0.22;"Yellow"
"ENCACC_002";"50";"5001";"Trondheim";"Hule eiker";"2018-2024";0.14;"Yellow"
"ENCACC_002";"50";"5001";"Trondheim";"Kalk- og lågurtfuruskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"50";"5001";"Trondheim";"Leirskredgrop";"2018-2024";1.17;"Yellow"
"ENCACC_002";"50";"5001";"Trondheim";"Rik gransumpskog";"2018-2024";0.37;"Yellow"
"ENCACC_002";"50";"5001";"Trondheim";"Semi-naturlig eng";"2018-2024";0.45;"Yellow"
"ENCACC_002";"50";"5001";"Trondheim";"Store gamle trær";"2018-2024";0.05;"Yellow"
"ENCACC_002";"50";"5006";"Steinkjer";"Eksentrisk høymyr";"2018-2024";0.69;"Yellow"
"ENCACC_002";"50";"5006";"Steinkjer";"Flomskogsmark";"2018-2024";0.83;"Yellow"
"ENCACC_002";"50";"5006";"Steinkjer";"Rik gransumpskog";"2018-2024";0.19;"Yellow"
"ENCACC_002";"50";"5006";"Steinkjer";"Semi-naturlig eng";"2018-2024";1.16;"Yellow"
"ENCACC_002";"50";"5006";"Steinkjer";"Tørkeutsatt kalkgranskog";"2018-2024";0.9;"Yellow"
"ENCACC_002";"50";"5007";"Namsos/Nåavmesjenjaelmie";"Flomskogsmark";"2018-2024";0.02;"Yellow"
"ENCACC_002";"50";"5007";"Namsos/Nåavmesjenjaelmie";"Naturbeitemark";"2018-2024";0.08;"Yellow"
"ENCACC_002";"50";"5007";"Namsos/Nåavmesjenjaelmie";"Strandeng";"2018-2024";0.73;"Yellow"
"ENCACC_002";"50";"5014";"Frøya";"Kystlynghei";"2018-2024";142.96;"Yellow"
"ENCACC_002";"50";"5014";"Frøya";"Naturbeitemark";"2018-2024";8.06;"Yellow"
"ENCACC_002";"50";"5014";"Frøya";"Semi-naturlig eng";"2018-2024";1.32;"Yellow"
"ENCACC_002";"50";"5021";"Oppdal";"Bekkekløft og bergvegg";"2018-2024";0.19;"Yellow"
"ENCACC_002";"50";"5021";"Oppdal";"Boreal hei";"2018-2024";16.7;"Yellow"
"ENCACC_002";"50";"5021";"Oppdal";"Eng-aktig sterkt endret fastmark";"2018-2024";0.97;"Yellow"
"ENCACC_002";"50";"5021";"Oppdal";"Gammel lågurtospeskog";"2018-2024";2.53;"Yellow"
"ENCACC_002";"50";"5021";"Oppdal";"Hagemark";"2018-2024";14.04;"Yellow"
"ENCACC_002";"50";"5021";"Oppdal";"Naturbeitemark";"2018-2024";27.35;"Yellow"
"ENCACC_002";"50";"5021";"Oppdal";"Semi-naturlig eng";"2018-2024";0.18;"Yellow"
"ENCACC_002";"50";"5021";"Oppdal";"Slåttemark";"2018-2024";0;"Yellow"
"ENCACC_002";"50";"5021";"Oppdal";"Sørvendte berg og rasmarker";"2018-2024";2.88;"Yellow"
"ENCACC_002";"50";"5022";"Rennebu";"Gammel furuskog";"2018-2024";0.82;"Yellow"
"ENCACC_002";"50";"5022";"Rennebu";"Gammel furuskog med stående død ved";"2018-2024";0.59;"Yellow"
"ENCACC_002";"50";"5022";"Rennebu";"Slåttemyr";"2018-2024";0.92;"Yellow"
"ENCACC_002";"50";"5025";"Røros";"Boreal hei";"2018-2024";0.97;"Yellow"
"ENCACC_002";"50";"5025";"Røros";"Naturbeitemark";"2018-2024";2.59;"Yellow"
"ENCACC_002";"50";"5025";"Røros";"Semi-naturlig eng";"2018-2024";16.72;"Yellow"
"ENCACC_002";"50";"5025";"Røros";"Åpen flomfastmark";"2018-2024";0;"Yellow"
"ENCACC_002";"50";"5026";"Holtålen";"Gammel lågurtospeskog";"2018-2024";1.78;"Yellow"
"ENCACC_002";"50";"5028";"Melhus";"Eng-aktig sterkt endret fastmark";"2018-2024";0.33;"Yellow"
"ENCACC_002";"50";"5028";"Melhus";"Flomskogsmark";"2018-2024";1.37;"Yellow"
"ENCACC_002";"50";"5028";"Melhus";"Gammel høgstaudegråorskog";"2018-2024";0.47;"Yellow"
"ENCACC_002";"50";"5028";"Melhus";"Kroksjøer, flomdammer og meandrerende elveparti";"2018-2024";4.28;"Yellow"
"ENCACC_002";"50";"5028";"Melhus";"Åpen flomfastmark";"2018-2024";0.19;"Yellow"
"ENCACC_002";"50";"5028";"Melhus";"Åpen flommark";"2018-2024";8.51;"Yellow"
"ENCACC_002";"50";"5029";"Skaun";"Fossepåvirket berg";"2018-2024";0.01;"Yellow"
"ENCACC_002";"50";"5031";"Malvik";"Gammel granskog med liggende død ved";"2018-2024";2.75;"Yellow"
"ENCACC_002";"50";"5031";"Malvik";"Gammel høgstaudegråorskog";"2018-2024";3.26;"Yellow"
"ENCACC_002";"50";"5031";"Malvik";"Lågurtfuruskog";"2018-2024";2.71;"Yellow"
"ENCACC_002";"50";"5031";"Malvik";"Naturbeitemark";"2018-2024";8.79;"Yellow"
"ENCACC_002";"50";"5032";"Selbu";"Kalkrik fjellhei, leside og tundra";"2018-2024";0.24;"Yellow"
"ENCACC_002";"50";"5032";"Selbu";"Naturbeitemark";"2018-2024";0.79;"Yellow"
"ENCACC_002";"50";"5032";"Selbu";"Øyblandingsmyr";"2018-2024";0.45;"Yellow"
"ENCACC_002";"50";"5033";"Tydal";"Rikmyr";"2018-2024";2.14;"Yellow"
"ENCACC_002";"50";"5035";"Stjørdal";"Frisk rik edellauvskog";"2018-2024";0.89;"Yellow"
"ENCACC_002";"50";"5035";"Stjørdal";"Gammel høgstaudegråorskog";"2018-2024";0.66;"Yellow"
"ENCACC_002";"50";"5035";"Stjørdal";"Gammel lågurtospeskog";"2018-2024";0;"Yellow"
"ENCACC_002";"50";"5035";"Stjørdal";"Kalk- og lågurtfuruskog";"2018-2024";0.25;"Yellow"
"ENCACC_002";"50";"5035";"Stjørdal";"Kalkrik helofyttsump";"2018-2024";0.06;"Yellow"
"ENCACC_002";"50";"5035";"Stjørdal";"Lågurtfuruskog";"2018-2024";0.01;"Yellow"
"ENCACC_002";"50";"5035";"Stjørdal";"Ravinedal";"2018-2024";29.49;"Yellow"
"ENCACC_002";"50";"5035";"Stjørdal";"Rik gransumpskog";"2018-2024";0.38;"Yellow"
"ENCACC_002";"50";"5035";"Stjørdal";"Rik åpen sørlig jordvannsmyr";"2018-2024";0.01;"Yellow"
"ENCACC_002";"50";"5035";"Stjørdal";"Sørlig nedbørsmyr";"2018-2024";0;"Yellow"
"ENCACC_002";"50";"5036";"Frosta";"Kalkfuruskog";"2018-2024";4.6;"Yellow"
"ENCACC_002";"50";"5036";"Frosta";"Lågurtfuruskog";"2018-2024";2.86;"Yellow"
"ENCACC_002";"50";"5036";"Frosta";"Naturbeitemark";"2018-2024";0.07;"Yellow"
"ENCACC_002";"50";"5037";"Levanger";"Flommarksskog";"2018-2024";0;"Yellow"
"ENCACC_002";"50";"5037";"Levanger";"Frisk lågurtedellauvskog";"2018-2024";0.09;"Yellow"
"ENCACC_002";"50";"5037";"Levanger";"Kalk- og lågurtfuruskog";"2018-2024";0.86;"Yellow"
"ENCACC_002";"50";"5037";"Levanger";"Kalkskog";"2018-2024";0.11;"Yellow"
"ENCACC_002";"50";"5037";"Levanger";"Nakent tørkeutsatt kalkberg";"2018-2024";1.58;"Yellow"
